"Gene"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"MPZL1"	"MPZL1"	-0.0182894680717682	6.48038317161225	-0.13787643828793	0.890624601615489	0.977813247710356	-5.9712614196477
"FCF1"	"FCF1"	-0.0159466980239236	5.04230532111225	-0.137794515662107	0.890689175077787	0.977813247710356	-5.97127211128683
"TMEM190"	"TMEM190"	0.0132188654401935	5.17567929007143	0.13777211243035	0.890706833993524	0.977813247710356	-5.97127503400393
"COX15"	"COX15"	-0.0434199428038262	7.98458529768367	-0.137732804441773	0.890737817891125	0.977813247710356	-5.97128016096126
"NBAS"	"NBAS"	0.0246130453157916	5.54449890908163	0.137703396781772	0.890760998122796	0.977813247710356	-5.97128399565833
"CMAS"	"CMAS"	-0.0300798273875573	7.36216226535714	-0.137546151121476	0.890884946717782	0.977813247710356	-5.97130448627259
"LOC105374042"	"LOC105374042"	-0.00604256240669887	3.45227305054082	-0.137247529192319	0.891120342342046	0.977813247710356	-5.97134333514622
"BEX4"	"BEX4"	0.0506719957607675	8.6860978690102	0.137225027320548	0.891138080356652	0.977813247710356	-5.97134625908165
"KIAA0100"	"KIAA0100"	-0.0362558658229624	7.10510932022449	-0.137212750002815	0.891147758474475	0.977813247710356	-5.97134785421729
"MYO1C"	"MYO1C"	-0.0203467226411433	9.2855572982551	-0.137206368936264	0.891152788628057	0.977813247710356	-5.97134868322367
"TEX45"	"TEX45"	-0.0163525369808584	5.34929219012245	-0.137086327031316	0.891247417715846	0.977813247710356	-5.97136427147661
"OR52A1"	"OR52A1"	-0.0148639274306195	4.31310321804082	-0.137027315010212	0.89129393749549	0.977813247710356	-5.97137192958621
"RRNAD1"	"RRNAD1"	-0.0142680253779872	6.5136309907551	-0.136893594020032	0.89139935252521	0.977813247710356	-5.97138927063392
"LINC00615"	"LINC00615"	0.00881851897607833	3.64824020690816	0.136849968714946	0.891433743679718	0.977813247710356	-5.97139492433801
"WDR7"	"WDR7"	-0.0192358649760749	7.86123598902041	-0.136834827825389	0.891445679751829	0.977813247710356	-5.97139688612921
"NUSAP1"	"NUSAP1"	0.0609318090956954	7.3782027714898	0.136793449718249	0.891478299631778	0.977813247710356	-5.97140224634598
"OGFOD2"	"OGFOD2"	-0.0191193504688956	6.58775353223469	-0.136660382508957	0.891583202658923	0.977813247710356	-5.97141947319839
"NLRP12"	"NLRP12"	0.0114114248468917	4.56001556510204	0.136631522515334	0.891605954579226	0.977813247710356	-5.97142320719547
"CLYBL-AS1"	"CLYBL-AS1"	-0.00877797763157773	4.03385548156122	-0.136608831638174	0.891623843109351	0.977813247710356	-5.97142614245923
"SLC16A8"	"SLC16A8"	-0.0177622695406701	5.6997771244898	-0.1366018416761	0.891629353711799	0.977813247710356	-5.97142704657388
"DNM2"	"DNM2"	0.0118751798755987	4.98765280120408	0.136512211352168	0.891700015092946	0.977813247710356	-5.9714386356844
"BET1"	"BET1"	0.0258098550478518	8.34239367119388	0.136510048966806	0.891701719851969	0.977813247710356	-5.97143891518473
"ASB9"	"ASB9"	-0.0114987742583725	4.73039845661225	-0.136487712298152	0.891719329433698	0.977813247710356	-5.97144180206421
"TNPO2"	"TNPO2"	-0.0259179896220099	4.96683094407143	-0.136362764672852	0.89181783551748	0.977813247710356	-5.97145794208117
"RNFT1"	"RNFT1"	0.0343932977033496	6.89127294658163	0.136355960080211	0.89182320016411	0.977813247710356	-5.97145882063512
"PALB2"	"PALB2"	0.020724678751197	7.89484574692857	0.1361726557605	0.891967716643228	0.977813247710356	-5.97148247091488
"MRPL13"	"MRPL13"	-0.0272520863205745	9.18573477207143	-0.136101976898243	0.89202344058259	0.977813247710356	-5.971491581544
"GP1BA"	"GP1BA"	0.0177399482488054	5.33512107769388	0.136080184805977	0.892040621800696	0.977813247710356	-5.97149438962924
"NDRG3"	"NDRG3"	-0.0240519537990433	6.50675376588775	-0.136029301189163	0.892080739421089	0.977813247710356	-5.97150094463986
"TMTC3"	"TMTC3"	-0.0248369555406693	5.97541307560204	-0.135976706578942	0.892122206316335	0.977813247710356	-5.97150771749128
"CAMSAP1"	"CAMSAP1"	-0.0338436288660269	7.55664142543878	-0.135954501735872	0.892139713255319	0.977813247710356	-5.97151057612571
"SLC1A7"	"SLC1A7"	0.0137463634784725	5.37174907359184	0.135951246777052	0.892142279563259	0.977813247710356	-5.97151099512739
"FBXO44"	"FBXO44"	0.0181414158181825	5.98427148617347	0.13587173289289	0.892204971069686	0.977813247710356	-5.97152122761124
"POLA1"	"POLA1"	0.0302670933875611	7.46892430661225	0.135864383613816	0.89221076553097	0.977813247710356	-5.97152217307327
"TTC28-AS1"	"TTC28-AS1"	0.0262137545358847	6.35481696152041	0.135704001984373	0.892337218183736	0.977813247710356	-5.97154279294346
"OR10J1"	"OR10J1"	-0.0104826867464105	4.7273454360102	-0.135698471511771	0.892341578726086	0.977813247710356	-5.97154350354845
"MAPK7"	"MAPK7"	-0.0269338317751195	6.85268509120408	-0.135629495059676	0.892395964001599	0.977813247710356	-5.97155236383286
"PRKX"	"PRKX"	0.0298434209473717	6.55699663111224	0.135568359462786	0.892444167494456	0.977813247710356	-5.97156021316562
"SPTSSA"	"SPTSSA"	-0.0362145732248784	8.93905270080612	-0.135514635691837	0.892486527329122	0.977813247710356	-5.9715671079577
"LOC101929272"	"LOC101929272"	-0.0318837469282283	4.09556942452041	-0.135508577092696	0.892491304400865	0.977813247710356	-5.97156788533375
"LINC01181"	"LINC01181"	0.0118728545215321	4.47442871884694	0.135500806975526	0.89249743097261	0.977813247710356	-5.97156888226303
"STK33"	"STK33"	0.0247196231339721	4.09621872318367	0.135437105138308	0.892547658758904	0.977815198215869	-5.97157705324478
"MIGA2"	"MIGA2"	-0.0173682240861233	6.89471066839796	-0.135218096070246	0.892720346923074	0.977879570999694	-5.97160511605504
"HRH1"	"HRH1"	0.025423399220097	6.21884006897959	0.135203329773469	0.892731990301301	0.977879570999694	-5.97160700650649
"LINC01405"	"LINC01405"	0.0142517751866036	4.14097984369388	0.135152335725242	0.892772199818003	0.977879570999694	-5.9716135334198
"BCAR3"	"BCAR3"	-0.0261650094688974	6.06494357072449	-0.135116799589666	0.892800220720971	0.977879570999694	-5.97161808036357
"MPHOSPH6"	"MPHOSPH6"	-0.0215340539377973	9.179725907	-0.134931059902633	0.892946682125058	0.977960517174718	-5.97164182680439
"GGTA1P"	"GGTA1P"	0.0379753195885204	8.14665921140816	0.134783092227904	0.893063361800015	0.977960517174718	-5.97166072080285
"MTHFR"	"MTHFR"	0.0140282820191366	5.30012725862245	0.134762377943083	0.893079696204045	0.977960517174718	-5.97166336415717
"DNAJB11"	"DNAJB11"	0.0217620716315832	9.22427999259184	0.134667421740326	0.89315457521647	0.977960517174718	-5.97167547634067
"FANCD2"	"FANCD2"	-0.0304232424736801	6.79575016815306	-0.134650659427102	0.893167793468287	0.977960517174718	-5.97167761357928
"AMMECR1L"	"AMMECR1L"	0.0151053036985669	8.85297966417347	0.134411070745394	0.893356729128157	0.977960517174718	-5.97170813269452
"ANKAR"	"ANKAR"	-0.00769151951674685	3.77077031633673	-0.134332966885168	0.893418321865577	0.977960517174718	-5.97171806992245
"FERMT3"	"FERMT3"	0.0281170114162679	7.26138852072449	0.134184240655335	0.893535609238451	0.977960517174718	-5.97173697653615
"ZC3HAV1L"	"ZC3HAV1L"	-0.0318050182200942	8.72111287276531	-0.134107063970113	0.893596472673752	0.977960517174718	-5.97174677926349
"CNOT3"	"CNOT3"	-0.0411839416267927	6.42276692052041	-0.134098179675516	0.893603479088194	0.977960517174718	-5.97174790735537
"NOG"	"NOG"	-0.00997082686602724	3.90611081888775	-0.134001818054117	0.893679473221453	0.977960517174718	-5.97176013816583
"DEFB125"	"DEFB125"	0.00824526363636391	4.05232798342857	0.133948565185877	0.893721470714754	0.977960517174718	-5.97176689357734
"GLYR1"	"GLYR1"	-0.0203431533110043	5.29345756097959	-0.13393191060807	0.893734605290437	0.977960517174718	-5.97176900574872
"PMPCB"	"PMPCB"	-0.0190962858564543	10.1257327284898	-0.133929556180503	0.893736462104053	0.977960517174718	-5.97176930432139
"AP3B2"	"AP3B2"	-0.0352036813827699	5.89457248204082	-0.133922408456208	0.893742099143183	0.977960517174718	-5.9717702107156
"GALNT3"	"GALNT3"	0.0382593844880397	7.1760870665	0.133882316658583	0.893773717563919	0.977960517174718	-5.97177529381123
"LOC155060"	"LOC155060"	0.0189162977033526	6.91304027785714	0.13385824767695	0.893792699663373	0.977960517174718	-5.97177834470049
"DYNLRB2"	"DYNLRB2"	0.0266022227033522	5.47522850231633	0.133810729613203	0.893830175157394	0.977960517174718	-5.97178436629322
"GTF2E2"	"GTF2E2"	-0.0205003792105272	8.17779303246939	-0.133789691428149	0.893846767164081	0.977960517174718	-5.97178703161536
"HIST1H2AM"	"HIST1H2AM"	0.0159247136842113	4.77373345294898	0.133761917885151	0.893868671160547	0.977960517174718	-5.97179054959668
"RPL31"	"RPL31"	0.0442095321004814	7.84255076393878	0.133712447811962	0.893907686635198	0.977960517174718	-5.97179681399617
"MUC5AC"	"MUC5AC"	0.0271095932631606	5.14594471410204	0.13367131508716	0.893940126906623	0.977960517174718	-5.97180202087289
"BIRC6"	"BIRC6"	-0.0251959266363606	9.23175341706122	-0.13348550410055	0.894086673268248	0.978039512731917	-5.97182552221053
"ZNF677"	"ZNF677"	-0.0442654920526282	7.41263100627551	-0.133456875168621	0.894109252807641	0.978039512731917	-5.97182914028696
"ZNF160"	"ZNF160"	-0.0195124019521522	4.99567639686735	-0.133319757875179	0.894217397949659	0.978104798548557	-5.97184645818546
"SCAMP5"	"SCAMP5"	0.0219796935789489	7.04398207823469	0.133159321641746	0.894343937399451	0.978171279938731	-5.97186669867148
"ZBTB8A"	"ZBTB8A"	-0.0396442976889944	8.17938860318367	-0.133119802041115	0.894375107763432	0.978171279938731	-5.97187168068788
"KRTAP1-3"	"KRTAP1-3"	0.083138387645934	5.82281062081633	0.133051836731206	0.894428714549002	0.978176903047548	-5.97188024523957
"SDHD"	"SDHD"	0.0312001114928222	9.98028697126531	0.13296139316642	0.894500051535474	0.978201914832059	-5.97189163557631
"GTPBP4"	"GTPBP4"	-0.0235464173301443	7.7667788827551	-0.132870572680638	0.894571686688818	0.978225463587171	-5.97190306559114
"BMF"	"BMF"	0.0191801731531118	6.67742170422449	0.132811195953039	0.894618520878562	0.978225463587171	-5.97191053409962
"CHUK"	"CHUK"	0.0301509436794287	7.5304262847551	0.132606791427254	0.894779750539788	0.978308824761431	-5.97193621894121
"OTULIN"	"OTULIN"	-0.0157479466124411	5.38128870738776	-0.132543355735988	0.894829788074498	0.978308824761431	-5.97194418203355
"SOX1"	"SOX1"	-0.0299476018612443	4.94524071721429	-0.132517733936457	0.894849998452945	0.978308824761431	-5.97194739726222
"PNPT1"	"PNPT1"	-0.0213779159712928	8.32129647139796	-0.132468739800059	0.894888645035205	0.978308824761431	-5.9719535437089
"PP2672"	"PP2672"	-0.00913528919617068	4.46042807558163	-0.132331889781717	0.894996593692489	0.978348248484181	-5.97197069987712
"ZMYM1"	"ZMYM1"	0.0296582601387581	6.01461364622449	0.132262359079642	0.895051440959393	0.978348248484181	-5.97197940978513
"NEDD8"	"NEDD8"	0.0126658860382811	10.600590578551	0.132238668453919	0.895070128735094	0.978348248484181	-5.97198237639547
"PAXBP1"	"PAXBP1"	-0.0260060229760768	8.68232637341837	-0.132164690023548	0.895128485206854	0.978359049979959	-5.9719916367743
"ESR1"	"ESR1"	0.0381124601866034	6.49265567589796	0.132092631545206	0.895185327715253	0.978368195661285	-5.9720006518397
"ZC3H18"	"ZC3H18"	-0.0270870028899486	6.83328211037755	-0.131927748808871	0.895315395635994	0.978416721367761	-5.97202126143925
"SPERT"	"SPERT"	-0.011709445459327	5.55109924014286	-0.13187464228902	0.895357289378971	0.978416721367761	-5.97202789403643
"RFT1"	"RFT1"	0.0203700369521558	6.89798348514286	0.13183986523583	0.89538472385332	0.978416721367761	-5.97203223597735
"VPREB1"	"VPREB1"	-0.012018281315787	4.16820519129592	-0.131790537953735	0.895423636742997	0.978416721367761	-5.97203839256179
"PCMTD1"	"PCMTD1"	-0.0425998530526339	8.88419447437755	-0.131503762245727	0.895649870999736	0.9785379573564	-5.97207413969259
"LINC01771"	"LINC01771"	-0.0435385469712894	4.61781189608163	-0.131476933639322	0.895671036238525	0.9785379573564	-5.97207747994706
"A1BG"	"A1BG"	0.0171802365167482	5.15269934028571	0.131465522143709	0.895680038854588	0.9785379573564	-5.97207890051129
"PWWP3A"	"PWWP3A"	0.0416364447081339	5.67822735439796	0.131308762957558	0.89580370875449	0.978607913745993	-5.97209840226021
"TCEAL2"	"TCEAL2"	0.0486499119473738	7.18423643862245	0.131169481482544	0.895913592358153	0.978607913745993	-5.9721157101672
"RAB25"	"RAB25"	-0.0536776178468887	9.74868519058163	-0.131093119191045	0.895973837869418	0.978607913745993	-5.97212519158608
"DCLRE1A"	"DCLRE1A"	-0.0195942218995189	6.3141731707551	-0.131078327772225	0.895985507529283	0.978607913745993	-5.97212702750416
"B4GALNT1"	"B4GALNT1"	0.0136916679952153	4.50149714671429	0.131050807621383	0.896007219557268	0.978607913745993	-5.97213044276758
"DCAF12L1"	"DCAF12L1"	-0.0291570933014338	4.33690300011224	-0.131015605841252	0.896034992123368	0.978607913745993	-5.97213481027984
"ELL"	"ELL"	0.00933719311004921	4.02699138728571	0.130757880235993	0.896238329569618	0.978777025361376	-5.97216675076791
"PCARE"	"PCARE"	-0.0122233542966494	4.88454173069388	-0.130622212300704	0.89634537011152	0.978840959039109	-5.97218353912861
"LOC101928277"	"LOC101928277"	-0.00953827422487752	4.70371206116327	-0.130533081657774	0.896415694273328	0.978864792377784	-5.97219455920442
"SLC43A3"	"SLC43A3"	0.0277459600574179	8.1562173740102	0.130373872640122	0.896541312395608	0.978948999571552	-5.97221422502991
"AFAP1L1"	"AFAP1L1"	0.0243048136315798	6.02723341591837	0.130201933660681	0.896676977592393	0.978994516843691	-5.97223543634054
"LOC283731"	"LOC283731"	-0.0418755038612417	4.77803739268367	-0.130198090717925	0.896680009828691	0.978994516843691	-5.97223591010679
"KRTAP19-3"	"KRTAP19-3"	0.0367259053684226	5.20567731168367	0.129706824009928	0.897067651612567	0.979128763904529	-5.97229635941168
"DYNC2LI1"	"DYNC2LI1"	0.0249676387799047	7.36678970807143	0.129578226850623	0.897169127364273	0.979128763904529	-5.97231214528896
"SLCO3A1"	"SLCO3A1"	0.0248567252153151	8.33382003693877	0.129575440551596	0.897171326045969	0.979128763904529	-5.97231248714641
"ACP4"	"ACP4"	0.0158949823110071	6.37574331926531	0.129477341302141	0.89724873713709	0.979128763904529	-5.97232451848524
"LOC284798"	"LOC284798"	0.0143644413540676	4.68741572489796	0.129474954668522	0.897250620465739	0.979128763904529	-5.97232481107936
"INTS7"	"INTS7"	0.0294646101387546	6.24336758403061	0.129418567599266	0.897295116525051	0.979128763904529	-5.97233172239644
"DDX25"	"DDX25"	-0.039886690325357	5.22894039292857	-0.12940644602503	0.897304681922028	0.979128763904529	-5.97233320773488
"FBXL18"	"FBXL18"	-0.0143015131435407	4.83313905688776	-0.129398208479095	0.897311182356733	0.979128763904529	-5.97233421705772
"OSBPL5"	"OSBPL5"	0.0191406919377997	7.00611431193878	0.129319857193074	0.897373011486987	0.979128763904529	-5.97234381400489
"KRT86"	"KRT86"	0.0623648893636375	6.18125063227551	0.129240106514783	0.89743594556563	0.979128763904529	-5.97235357639101
"OR2L1P"	"OR2L1P"	-0.0129743647894731	4.7397033849898	-0.129234887581101	0.897440064033484	0.979128763904529	-5.97235421503772
"SAMD10"	"SAMD10"	0.0124364112392366	5.79733073755102	0.129067638555236	0.897572048367802	0.979128763904529	-5.97237466783556
"EEF1A2"	"EEF1A2"	-0.0471066802248785	7.00167074770408	-0.129032804303616	0.897599538130901	0.979128763904529	-5.9723789243669
"CPNE9"	"CPNE9"	-0.015813857459329	5.0615484797449	-0.12879173793698	0.89778978124213	0.979128763904529	-5.97240834971756
"LOC100507336"	"LOC100507336"	-0.0113433784832528	4.25909435961225	-0.128697668693897	0.897864019784909	0.979128763904529	-5.97241981719757
"XKR8"	"XKR8"	0.0115605788086146	8.33234897637755	0.128693071696291	0.897867647714524	0.979128763904529	-5.97242037737839
"ZBTB3"	"ZBTB3"	0.0193361192870833	5.93981678997959	0.128589599202495	0.897949308309749	0.979128763904529	-5.97243298103478
"UQCR10"	"UQCR10"	-0.0225833261531099	7.48865552285714	-0.128551035559198	0.897979743056278	0.979128763904529	-5.97243767575761
"FGFR1OP"	"FGFR1OP"	0.0234172457272752	8.43021328455102	0.128546736444368	0.897983135962734	0.979128763904529	-5.97243819904296
"ARHGEF7"	"ARHGEF7"	-0.0278789410191376	5.56236639054082	-0.128510903285052	0.898011415941094	0.979128763904529	-5.97244255995028
"SRP72"	"SRP72"	-0.0291523089569363	9.24089939436735	-0.128481564461492	0.898034570606245	0.979128763904529	-5.97244612958987
"DFFA"	"DFFA"	0.020584639818189	8.14746470666327	0.128354817972711	0.898134601959568	0.979128763904529	-5.97246154140736
"PIK3C3"	"PIK3C3"	-0.0251748019952149	6.50518814718367	-0.128335531393191	0.89814982353248	0.979128763904529	-5.97246388523796
"POLR2E"	"POLR2E"	-0.0236134782344521	8.58478396390816	-0.128273989750436	0.89819839437983	0.979128763904529	-5.97247136182452
"RUNDC3A-AS1"	"RUNDC3A-AS1"	-0.0167165205406681	4.01597632436735	-0.128235608266022	0.898228686604845	0.979128763904529	-5.97247602290888
"LOC101927603"	"LOC101927603"	0.0110389141531124	4.89625449554082	0.128207916367021	0.898250542268803	0.979128763904529	-5.97247938497379
"ATP6V0B"	"ATP6V0B"	0.019301276478469	10.4060961453571	0.128204601263621	0.898253158699384	0.979128763904529	-5.97247978741081
"CIDEA"	"CIDEA"	0.0554532574928244	7.19373838577551	0.128200835691668	0.898256130661626	0.979128763904529	-5.97248024451987
"RRS1-AS1"	"RRS1-AS1"	0.00816662569378002	3.58092339283673	0.128094432226252	0.898340109759815	0.979128763904529	-5.97249315546594
"LOC100128993"	"LOC100128993"	-0.00826356995215249	4.02612067561224	-0.128046071081907	0.898378279249371	0.979128763904529	-5.97249902004208
"ZNF197"	"ZNF197"	0.0129145554019132	5.31534719693878	0.128028500165502	0.898392147320098	0.979128763904529	-5.9725011502535
"TBX18-AS1"	"TBX18-AS1"	-0.00688715355980918	3.8407663214898	-0.127961727509246	0.898444848781317	0.979128763904529	-5.97250924277634
"NEFL"	"NEFL"	-0.065091634220094	6.54135054733673	-0.127904340609428	0.898490142737179	0.979128763904529	-5.9725161944188
"PSMD5"	"PSMD5"	-0.019668530177027	9.02324427269388	-0.12789593851807	0.898496774312921	0.979128763904529	-5.97251721195631
"CACNG1"	"CACNG1"	0.0131800803062214	5.38680348027551	0.127890700578143	0.898500908501005	0.979128763904529	-5.97251784626459
"TMSB15B"	"TMSB15B"	0.00889743585167579	3.78873195826531	0.127623286696602	0.898711975973235	0.979305896289159	-5.97255019526093
"LINC01448"	"LINC01448"	0.0192004103301455	3.99325376617347	0.12739338456905	0.898893441559047	0.979450754790598	-5.97257795235833
"DKFZP434A062"	"DKFZP434A062"	-0.0143927038325318	5.48313815956122	-0.127231909103205	0.899020900049195	0.979517214337379	-5.97259741809363
"ADM5"	"ADM5"	-0.0151556642631583	6.23224613417347	-0.127102163866201	0.899123314626175	0.979517214337379	-5.97261304089355
"PANX1"	"PANX1"	0.0270969761866056	6.85852261303061	0.127056605947853	0.899159276234971	0.979517214337379	-5.97261852280453
"LINC01104"	"LINC01104"	-0.00946149766985638	4.19754735560204	-0.127024877096613	0.899184321852433	0.979517214337379	-5.97262233952556
"DCTN1-AS1"	"DCTN1-AS1"	-0.0108797181483249	3.73543144162245	-0.126995637277044	0.899207402807828	0.979517214337379	-5.97262585599276
"REM2"	"REM2"	-0.0168363306650701	5.07115529083673	-0.126852649958994	0.899320273557613	0.979517214337379	-5.97264304041572
"RHCG"	"RHCG"	-0.0357965480669842	6.41120179171429	-0.12681508302445	0.899349928335345	0.979517214337379	-5.97264755205417
"CACNA2D4"	"CACNA2D4"	0.0163327174306236	5.26407262662245	0.126753502505307	0.899398539387229	0.979517214337379	-5.97265494473845
"YEATS2"	"YEATS2"	-0.018995038492819	6.70322592985714	-0.126737990042597	0.899410784832093	0.979517214337379	-5.97265680642923
"MTPAP"	"MTPAP"	-0.0347618868851676	8.00277119963265	-0.126683443471299	0.899453843760848	0.979517214337379	-5.97266335089581
"GSG1"	"GSG1"	0.0107543427942591	4.15692048190816	0.126635918824529	0.899491359844737	0.979517214337379	-5.97266905058007
"SERPINA6"	"SERPINA6"	-0.00945522974640944	4.57080471835714	-0.126561343020771	0.899550230644388	0.979517214337379	-5.9726779902305
"RHBDD1"	"RHBDD1"	0.0136727629665092	6.39489130361225	0.126480174555052	0.899614306387664	0.979517214337379	-5.97268771418243
"FOXN2"	"FOXN2"	-0.0222972103444921	8.83829394716327	-0.126443015125061	0.899643640884453	0.979517214337379	-5.97269216378731
"INCENP"	"INCENP"	-0.012428738105263	5.54534463434694	-0.126349962021156	0.899717099725852	0.979517214337379	-5.97270330056887
"ZNF417"	"ZNF417"	0.00665886177990682	3.50386099495918	0.126281197599097	0.899771384932146	0.979517214337379	-5.97271152516618
"GHDC"	"GHDC"	-0.0226502241770303	6.64981305227551	-0.126248453540214	0.899797234484105	0.979517214337379	-5.9727154399599
"AGRN"	"AGRN"	0.0132906910526325	5.97177660441837	0.126209473298255	0.899828007284811	0.979517214337379	-5.97272009901211
"MSH2"	"MSH2"	-0.0388229215023888	8.03081165879592	-0.126140794444853	0.899882225911105	0.979523404463587	-5.97272830424486
"USP28"	"USP28"	-0.017330180014353	6.03178724386735	-0.125866428098474	0.900098829576101	0.979690172160261	-5.97276103892741
"LINC02273"	"LINC02273"	0.0138629738468881	5.23891942537755	0.125768628514287	0.90017604112224	0.979690172160261	-5.97277269018174
"GPC2"	"GPC2"	0.0181338785933027	5.89549775507143	0.125762277149947	0.900181055477978	0.979690172160261	-5.97277344653202
"CALB1"	"CALB1"	0.0514940374258384	4.40202354028571	0.125681593046163	0.90024475534046	0.979706669742074	-5.97278305145034
"FAM181A-AS1"	"FAM181A-AS1"	0.00963182016746433	3.99631595503061	0.125441651262633	0.900434192526415	0.979771557865654	-5.97281157855084
"CAMTA2"	"CAMTA2"	-0.0140395821913861	6.75194586493878	-0.125440137531106	0.900435387655609	0.979771557865654	-5.97281175834805
"JUND"	"JUND"	0.0348257297559833	6.81341136761224	0.125421612419158	0.90045001371699	0.979771557865654	-5.97281395853853
"MBTD1"	"MBTD1"	-0.0309576802870817	6.41738435022449	-0.125197473881578	0.900626979685424	0.979911284689537	-5.97284055328251
"BRS3"	"BRS3"	0.0148944800047888	4.45204699037755	0.125127974901135	0.900681852814242	0.979916214006765	-5.9728487898972
"CHRNA5"	"CHRNA5"	0.0202074212296672	4.39725630144898	0.12506875138347	0.900728613300971	0.979916214006765	-5.97285580511586
"LOC339298"	"LOC339298"	-0.00706013948803808	4.23431290471429	-0.124949166048461	0.900823034096021	0.979966113143966	-5.97286996026842
"FBXL22"	"FBXL22"	-0.00809314158851571	4.41370894712245	-0.124832622325476	0.900915054701802	0.979996151619711	-5.9728837423652
"ST6GALNAC6"	"ST6GALNAC6"	-0.0125469236842104	7.13039427026531	-0.124709355777099	0.901012384988435	0.979996151619711	-5.97289830549191
"SFTA1P"	"SFTA1P"	-0.00818738619138415	4.35346162028571	-0.124684650417353	0.90103189232595	0.979996151619711	-5.97290122253647
"TMCO5B"	"TMCO5B"	0.00748087691387767	3.87765611022449	0.124651554310175	0.901058025087825	0.979996151619711	-5.97290512939928
"CALM1"	"CALM1"	0.0427236659138792	7.36333724034694	0.124606722886643	0.901093424255987	0.979996151619711	-5.9729104199157
"EP400P1"	"EP400P1"	-0.019552285473682	5.67341512943878	-0.124472723206889	0.901199232419096	0.98002211749412	-5.97292622175739
"PRELID2"	"PRELID2"	0.0456956947511999	5.97922825580612	0.124428244621884	0.901234353773164	0.98002211749412	-5.972931463114
"NACC1"	"NACC1"	-0.0182700423492781	6.54892278730612	-0.124392004524985	0.901262969965236	0.98002211749412	-5.97293573226266
"CX3CL1"	"CX3CL1"	-0.0310304857368422	6.9167193955	-0.124265915191577	0.901362534637603	0.980077579818486	-5.9729505761261
"MS4A14"	"MS4A14"	-0.0151326337320574	4.97734059997959	-0.123909357060659	0.901644094285142	0.980196053559219	-5.97299247047471
"CRACR2A"	"CRACR2A"	0.0326661517368407	7.83125604603061	0.123905949035384	0.901646785526627	0.980196053559219	-5.97299287032529
"SND1-IT1"	"SND1-IT1"	-0.012787293803826	5.17215365136735	-0.123822269024809	0.901712866123112	0.980196053559219	-5.97300268473221
"SLC43A1"	"SLC43A1"	0.026477342693779	7.46723536383673	0.123647204659347	0.901851113534534	0.980196053559219	-5.97302319571153
"INSL5"	"INSL5"	0.0132213217129209	4.34531980980612	0.12364027857477	0.901856583089399	0.980196053559219	-5.97302400659237
"LINC01144"	"LINC01144"	0.0152544229617257	5.31595587353061	0.123471668518236	0.901989736539956	0.980196053559219	-5.97304373283795
"LINC00877"	"LINC00877"	0.0165296367894738	4.41854181031633	0.123441961871246	0.902013196537376	0.980196053559219	-5.9730472055281
"SENP7"	"SENP7"	0.0138006315693788	4.5085608547449	0.123388538521019	0.902055386359558	0.980196053559219	-5.9730534485855
"PCDH17"	"PCDH17"	-0.0406743847129158	5.23450871633673	-0.123300464367882	0.902124941443779	0.980196053559219	-5.97306373504056
"LRPAP1"	"LRPAP1"	0.0382762704449764	5.61415402708163	0.123280156934558	0.902140979006681	0.980196053559219	-5.97306610576738
"MKRN2"	"MKRN2"	-0.0147560438421044	6.50861191916327	-0.123279076955804	0.902141831908669	0.980196053559219	-5.97306623183513
"LYZL4"	"LYZL4"	0.0136620832535899	5.69288306155102	0.123189158537535	0.902212844446572	0.980196053559219	-5.97307672429247
"ZW10"	"ZW10"	-0.0131472802392318	8.11723052741837	-0.123163204065826	0.902233341984585	0.980196053559219	-5.97307975146094
"TMEM140"	"TMEM140"	-0.0230671766794242	6.64746690695918	-0.123012043903175	0.902352722002865	0.980196053559219	-5.97309736917287
"MORN2"	"MORN2"	0.0284102220526341	7.36346922622449	0.122947899172556	0.902403381524809	0.980196053559219	-5.97310483870268
"MRPL32"	"MRPL32"	0.0200569101626797	9.91165062595918	0.122897169773076	0.902443446319453	0.980196053559219	-5.97311074328506
"LOC102724612"	"LOC102724612"	0.0101066523110056	4.38108713107143	0.122834441155454	0.902492988141526	0.980196053559219	-5.97311804113241
"POLD1"	"POLD1"	0.024645830842104	7.49710441880612	0.122798154091493	0.902521647123326	0.980196053559219	-5.9731222610689
"ETV5"	"ETV5"	-0.0371075630765567	8.10688466531633	-0.122787115967978	0.902530364894208	0.980196053559219	-5.97312354447967
"ABCC6"	"ABCC6"	-0.0111207088899521	4.52648799517347	-0.122698356516981	0.902600466424095	0.980196053559219	-5.97313386041421
"SNX4"	"SNX4"	-0.0255332230813377	7.02915834033673	-0.122677926083879	0.902616602331811	0.980196053559219	-5.97313623385496
"RPTN"	"RPTN"	-0.0322579107846863	5.51920637456122	-0.122663703686187	0.90262783517197	0.980196053559219	-5.97313788586363
"TPTE2P6"	"TPTE2P6"	0.0262211994641177	4.31143420757143	0.122604355807254	0.902674708300578	0.980196053559219	-5.97314477737534
"RHAG"	"RHAG"	0.0111961992105281	4.96682038261225	0.122594508889853	0.902682485458111	0.980196053559219	-5.97314592048289
"PTK7"	"PTK7"	0.0325850376315806	7.4702698570102	0.12250139488958	0.902756027952179	0.980196053559219	-5.97315672535024
