"Gene"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"ELAVL4"	"ELAVL4"	3.62364483344118	5.85925769339796	25.3841679241995	4.71020353660431e-45	4.85030806016759e-43	92.2674767049522
"LOR"	"LOR"	-6.88317703959007	10.7712571332959	-25.3426260031967	5.41989569538538e-45	5.55277943248543e-43	92.1271205662916
"FEN1"	"FEN1"	2.84820442422335	8.76690931679592	25.2309077982745	7.91174248595414e-45	8.06478275727335e-43	91.7488070292035
"HPGD"	"HPGD"	-3.87136011834374	8.76004152082653	-25.1570843503141	1.01653608404063e-44	1.03099235096443e-42	91.4981307007667
"SNAP25"	"SNAP25"	5.18643551215074	5.99367712578571	25.1354848163735	1.09399421863438e-44	1.10400426573489e-42	91.4246832911113
"FBLN1"	"FBLN1"	-4.84180062956433	9.87339286440816	-25.1295901018681	1.11614907232017e-44	1.1207580461014e-42	91.4046306478195
"MAF"	"MAF"	-3.61946612783271	10.4810253062653	-25.112335448815	1.18363535024696e-44	1.18263922148685e-42	91.3459136367037
"ZFYVE21"	"ZFYVE21"	-2.58528644946506	7.21209940928571	-25.0940344884591	1.25971910666569e-44	1.25245865664205e-42	91.2836032770158
"NEK2"	"NEK2"	3.74284798907905	6.94391841140816	25.033858391246	1.5464605332697e-44	1.53001043838149e-42	91.0784798004879
"STMN1"	"STMN1"	2.94647532270957	8.28742027096939	25.0132394388947	1.65917594889933e-44	1.6335194232505e-42	91.0081113552321
"PSAPL1"	"PSAPL1"	-3.77723399031709	8.58012181222449	-24.9796223432738	1.86100032958068e-44	1.82332862387995e-42	90.8932904829329
"SDR16C5"	"SDR16C5"	-4.72429156387958	8.54003149437755	-24.9762872754027	1.88232674019064e-44	1.83531403851534e-42	90.8818931471604
"SPTBN1"	"SPTBN1"	-2.53033710947426	7.38603364517347	-24.9339319147306	2.17562345008174e-44	2.11108692754807e-42	90.7370488165623
"LCE1B"	"LCE1B"	-5.59806351778675	9.82496685978571	-24.8516393561201	2.88398949550759e-44	2.78505071712104e-42	90.4551083479201
"CWH43"	"CWH43"	-3.33473666191911	7.9117959269898	-24.8273363596067	3.13473435323131e-44	3.01277825958417e-42	90.3717125280191
"GJB5"	"GJB5"	-3.15544810434282	7.30934383857143	-24.816777450573	3.25042118740465e-44	3.10915880689043e-42	90.3354608157338
"CDCA5"	"CDCA5"	2.98604251172795	6.88531421126531	24.8079130352127	3.35086181421918e-44	3.19011528284838e-42	90.305017989435
"PSORS1C2"	"PSORS1C2"	-3.83386499534834	7.89253527971429	-24.7968304472112	3.4808517711434e-44	3.29831132849706e-42	90.266946062764
"GRTP1"	"GRTP1"	-3.19437589201286	6.71970332872449	-24.7799660401083	3.68848546202035e-44	3.46901487485115e-42	90.2089878181467
"CES1"	"CES1"	-3.63194542757629	7.45100131968367	-24.7794227482013	3.69537827921022e-44	3.46901487485115e-42	90.2071201925965
"MYH11"	"MYH11"	-4.1640435691544	9.92814011607143	-24.7764305189906	3.7335745629663e-44	3.48864515760874e-42	90.1968335354319
"NHLH1"	"NHLH1"	4.2368721140579	6.9232869180102	24.7462564599228	4.14172981518084e-44	3.83699089991137e-42	90.093050249952
"CLIC3"	"CLIC3"	-4.47623575881893	8.35039060261225	-24.7460691793597	4.1443988315943e-44	3.83699089991137e-42	90.0924058098834
"RNASE7"	"RNASE7"	-3.94296223984466	6.74676262323469	-24.7181490106019	4.56235048433793e-44	4.20465387330559e-42	89.9962911735988
"CELF4"	"CELF4"	3.67045291278309	5.37943805181633	24.7162430919037	4.59238526453101e-44	4.2130959906377e-42	89.9897271728179
"PTPN12"	"PTPN12"	-1.90537563592279	5.78457801167347	-24.7124707454886	4.65242175749193e-44	4.24886101047329e-42	89.9767340804235
"MAPK1"	"MAPK1"	-1.90135490403676	7.18720785090816	-24.7106431333243	4.68179203337919e-44	4.2564238112474e-42	89.9704387112904
"KRT10"	"KRT10"	-4.12781637480882	12.5166924951429	-24.7010069879419	4.83976847556951e-44	4.38031601535513e-42	89.9372405051106
"CANX"	"CANX"	-2.39775883069668	8.99041605015306	-24.6981736009033	4.88723436791602e-44	4.40352907355576e-42	89.9274771790122
"SEC61A1"	"SEC61A1"	-2.15258838802941	7.64330519847959	-24.6944629625425	4.9501070967499e-44	4.44035606816458e-42	89.9146897618176
"MYOF"	"MYOF"	-3.92576809256342	7.86127411135714	-24.6914073320663	5.00249347296955e-44	4.46749229048426e-42	89.9041585393281
"AURKA"	"AURKA"	3.56549980858824	6.93142438217347	24.6316057966266	6.14817417409044e-44	5.46645812139504e-42	89.6978596471873
"F2RL1"	"F2RL1"	-4.18787173447518	8.74524287177551	-24.601792569447	6.81480853035768e-44	6.03260002492145e-42	89.5948747967531
"HIPK3"	"HIPK3"	-2.3506478208943	5.92473144231633	-24.5793090858708	7.36538555660247e-44	6.49150989907893e-42	89.517148767477
"EPHX2"	"EPHX2"	-2.99029591649816	7.15365106178571	-24.568911888147	7.63495533092854e-44	6.69022979949743e-42	89.4811877410288
"SLMAP"	"SLMAP"	-2.24881960570129	6.84373262832653	-24.5680723164696	7.65715247328894e-44	6.69022979949743e-42	89.4782834086117
"PLA2R1"	"PLA2R1"	-2.97103661626562	6.02109339612245	-24.5664133844188	7.70120393654062e-44	6.6997154763448e-42	89.4725444469742
"EPB41L4B"	"EPB41L4B"	-2.45040567222701	6.51722322318367	-24.5375209600926	8.51074933516309e-44	7.37220831895264e-42	89.3725475311821
"MRGPRF"	"MRGPRF"	-3.0569099678511	7.73003207737755	-24.4962126299066	9.81963280357469e-44	8.46964311429692e-42	89.2294292524129
"SLC25A43"	"SLC25A43"	-3.40067072683547	6.93298640957143	-24.4932979611613	9.91931637633163e-44	8.51921542227665e-42	89.2193243238572
"MBNL1"	"MBNL1"	-3.85073754554871	8.54208683221429	-24.4902286587004	1.00253919949524e-43	8.57383417941202e-42	89.2086823418547
"CSNK1G2"	"CSNK1G2"	1.46004378409651	7.4817607317551	24.4429276512771	1.18126438627232e-43	1.00596873873984e-41	89.0445554145517
"GPR87"	"GPR87"	-4.16797069715901	7.87226537391837	-24.428689427958	1.24111621575916e-43	1.05249783960786e-41	88.9951056400994
"UEVLD"	"UEVLD"	-2.36789777264154	6.95131228213265	-24.4060945955851	1.34243904105981e-43	1.13365887722637e-41	88.9165899237645
"RAB7B"	"RAB7B"	-3.08193932570588	7.42571886264286	-24.4011588325034	1.36566039769402e-43	1.1484634919441e-41	88.8994313808459
"CERS3"	"CERS3"	-3.05237170633271	7.50798315795918	-24.3907209692145	1.41611061481017e-43	1.1859485700711e-41	88.8631371602962
"MYBL2"	"MYBL2"	2.34081434164982	7.07621332759184	24.3886226999545	1.426477088627e-43	1.18969368098176e-41	88.8558397553631
"E2F3"	"E2F3"	2.50881717991177	7.87761826537755	24.3670330398037	1.53768969518732e-43	1.27716835876402e-41	88.780728192688
"UBE2S"	"UBE2S"	3.74496294280239	8.77333899481633	24.3592166024021	1.58007577214869e-43	1.30699464382283e-41	88.7535224406512
"CD207"	"CD207"	-3.3992448799715	7.75803401944898	-24.3544727964525	1.606372518378e-43	1.32332312401727e-41	88.7370081339914
"FGFBP2"	"FGFBP2"	-3.34210295454779	7.23255269413265	-24.3513001546204	1.62420556893865e-43	1.33128989657402e-41	88.7259621126708
"AKR1C3"	"AKR1C3"	-4.09931456768473	8.87595993934694	-24.3504116367595	1.62923551728575e-43	1.33128989657402e-41	88.7228684186124
"FBLN5"	"FBLN5"	-3.54420812465625	8.34380203623469	-24.3412337823685	1.68212012329701e-43	1.3689609051816e-41	88.6909076119208
"CDSN"	"CDSN"	-4.96736573128768	8.21857704081633	-24.3309746840122	1.74328737030187e-43	1.41020755958549e-41	88.6551711141405
"HOPX"	"HOPX"	-5.82848736031248	10.977697789949	-24.3304004829239	1.74677644501002e-43	1.41020755958549e-41	88.6531706205545
"GAN"	"GAN"	-2.26908101029135	9.68064931845918	-24.2804000521408	2.07925406560616e-43	1.67175544398299e-41	88.4788392752544
"DOT1L"	"DOT1L"	2.18062485282629	6.6553512024898	24.2792907944233	2.08731294596301e-43	1.67175544398299e-41	88.4749687826602
"HES6"	"HES6"	5.38218711690717	7.50136738223469	24.2682020951024	2.16962556922096e-43	1.73081236614967e-41	88.436270324031
"ASRGL1"	"ASRGL1"	3.75147540415625	6.96192189141837	24.2604739853135	2.22892074088096e-43	1.77111446114962e-41	88.4092923927223
"EFCAB14"	"EFCAB14"	-2.12459105281892	8.14081979484694	-24.2350602333962	2.43568461561988e-43	1.9278204940022e-41	88.3205319204266
"TPSB2"	"TPSB2"	-4.9692892003612	9.32674968006122	-24.1701896734961	3.05558195400439e-43	2.40901603819026e-41	88.0936574310705
"THRB"	"THRB"	-2.49384412346966	7.09636725672449	-24.1518688446742	3.2579091952802e-43	2.5585362369004e-41	88.0295033458563
"MALAT1"	"MALAT1"	-3.84076723300367	7.11736383372449	-24.1474077671093	3.30918813412552e-43	2.58873426787036e-41	88.013876647153
"ASPRV1"	"ASPRV1"	-5.06380421048528	10.1247475015408	-24.1252282053708	3.57648043751105e-43	2.78703106835079e-41	87.9361528793739
"FLG"	"FLG"	-7.13304745659925	9.87305634693877	-24.1095299053199	3.77872976993662e-43	2.93331165179349e-41	87.8811101314375
"RIMS2"	"RIMS2"	4.12410537742004	5.30204076632653	24.0559520656029	4.56000416979958e-43	3.52622851184157e-41	87.693055559139
"KIF18B"	"KIF18B"	2.90369768848255	7.31503093554082	24.0524695395103	4.6160970425383e-43	3.55598040494468e-41	87.680821664081
"ADAM9"	"ADAM9"	-2.22608539675551	6.50234944911224	-24.049475571601	4.66487670943857e-43	3.5798937880836e-41	87.6703030211284
"GTSE1"	"GTSE1"	3.96940056115442	6.17673714907143	24.0329658612052	4.94335331219465e-43	3.77923105681912e-41	87.6122828335157
"APLP1"	"APLP1"	3.12881722407078	6.55168943656122	24.0307645137838	4.98173007907625e-43	3.79419842211306e-41	87.6045444508806
"FABP7"	"FABP7"	-5.56351298241636	8.46826465567347	-24.0256754544208	5.07160338170905e-43	3.83587940491189e-41	87.586652955333
"RHBDF1"	"RHBDF1"	-2.331398956125	7.54486676606122	-24.025514766264	5.07446762677241e-43	3.83587940491189e-41	87.5860879829569
"KCNQ3"	"KCNQ3"	2.30257779734743	6.02660144312245	24.0213001262234	5.15017834753737e-43	3.86479440443515e-41	87.5712685238587
"CAPN3"	"CAPN3"	-2.34517497877389	6.06808045966326	-24.021253809238	5.15101667142177e-43	3.86479440443515e-41	87.5711056542991
"ATP2C2"	"ATP2C2"	-2.25848411417922	6.71766950121429	-23.9926715415308	5.69550691387233e-43	4.25749689046982e-41	87.4705554486583
"ESPL1"	"ESPL1"	2.31697482422611	7.40024225306122	23.9409909156855	6.83175481475312e-43	5.08801872421263e-41	87.2885277545252
"LBR"	"LBR"	2.06711864159283	9.74233698552041	23.9069609866256	7.70224119786482e-43	5.71523287119506e-41	87.1685143163471
"SLC46A2"	"SLC46A2"	-2.94786057781157	6.78807006330612	-23.8507748174118	9.39136095415261e-43	6.94307099405356e-41	86.9700935386701
"GHR"	"GHR"	-3.0685945522647	6.8600768365	-23.8424526899783	9.67153278572525e-43	7.12410752606907e-41	86.9406755316894
"OMD"	"OMD"	-3.50109091096598	6.95880815307143	-23.8369253632379	9.86225869209226e-43	7.23818062481811e-41	86.9211328356822
"DPYSL5"	"DPYSL5"	3.53958301440441	6.08957548445918	23.830155088368	1.01010503647563e-42	7.38657606927089e-41	86.8971910816663
"FAM155B"	"FAM155B"	1.74982954876471	5.566530967	23.8221939571168	1.03893153211877e-42	7.56994769413469e-41	86.8690318580811
"C5orf46"	"C5orf46"	-4.52976495400274	9.06917989230612	-23.8050704123736	1.10377734189697e-42	8.01350291061387e-41	86.8084415101801
"EPHX3"	"EPHX3"	-3.63853027403676	7.89486898069388	-23.8017505723657	1.11681412203771e-42	8.07908939967276e-41	86.7966908980062
"SPTLC1"	"SPTLC1"	-2.02229134589614	7.86912819621429	-23.7977887165018	1.13257544619764e-42	8.16384651093104e-41	86.782666326857
"CAMK4"	"CAMK4"	3.78974019015258	5.84078008597959	23.7868500829227	1.17726682361002e-42	8.45579227790784e-41	86.7439359819626
"CAV2"	"CAV2"	-4.32215712583455	9.30742184888775	-23.7584312616352	1.30186931495276e-42	9.31759871762111e-41	86.6432540386806
"ANGPTL1"	"ANGPTL1"	-3.57271276873253	8.43924840096939	-23.7476475513805	1.35255972224859e-42	9.64618829475031e-41	86.605027058752
"KY"	"KY"	-2.23364121575734	6.30479887455102	-23.7451542450285	1.36456042203461e-42	9.69750809786078e-41	86.5961868153527
"CLCA4"	"CLCA4"	-3.54353594357168	6.89299517497959	-23.7338864706856	1.42014749423644e-42	1.0057135746026e-40	86.5562276233865
"TNIK"	"TNIK"	2.94955707485662	6.24904896178571	23.7315711017353	1.43184971304335e-42	1.01045534120118e-40	86.5480148927892
"ME1"	"ME1"	-3.94489437695312	7.42342912229592	-23.729981103618	1.43994206869931e-42	1.01262546245847e-40	86.542374757524
"NRSN1"	"NRSN1"	3.07346770665349	5.36803804985714	23.7209738292857	1.4866634443338e-42	1.04185167697879e-40	86.5104185228967
"COL17A1"	"COL17A1"	-4.00780829794209	7.92333988039796	-23.662127414715	1.83191078126042e-42	1.27935831481588e-40	86.3014282331984
"CLU"	"CLU"	-3.8125916059715	7.77326684946939	-23.6160055503656	2.15822373037828e-42	1.50204929483534e-40	86.1373693266559
"BAZ1B"	"BAZ1B"	1.82246494168291	6.61474397041837	23.6107572011021	2.19889165150422e-42	1.52509382138521e-40	86.1186860978214
"CMA1"	"CMA1"	-3.59192981920771	6.49794897833673	-23.5724774802643	2.51984949325853e-42	1.74171651789167e-40	85.9823273439894
"ITGA2"	"ITGA2"	-3.2790824118704	7.60074642627551	-23.5672416597843	2.56727918950407e-42	1.76844354545258e-40	85.9636642353131
"CDH19"	"CDH19"	-2.76975643975734	6.53165022070408	-23.5661462955476	2.57731507108716e-42	1.76931802992354e-40	85.9597594310756
"BPIFC"	"BPIFC"	-3.67879569331525	8.47781686541837	-23.551024766609	2.7199728719722e-42	1.86092245678016e-40	85.9058403288912
"CDH2"	"CDH2"	4.75931720290993	5.89914382767347	23.5471554742658	2.75773860229579e-42	1.88038642601811e-40	85.8920395720974
"CCN5"	"CCN5"	-4.91114974185201	9.60614524044898	-23.5449990086443	2.77901551844354e-42	1.88851414844263e-40	85.8843473223374
"FAM184A"	"FAM184A"	2.86800953749541	6.09050212191837	23.536774459644	2.86169446724867e-42	1.93817380645906e-40	85.8550052388155
"DST"	"DST"	-5.7029314530441	9.16627503611224	-23.4846763341425	3.44626006394311e-42	2.32628317292855e-40	85.6689695256846
"NTN4"	"NTN4"	-2.92512393702941	6.43466154507143	-23.4665754904806	3.67641235605335e-42	2.47336768607416e-40	85.6042652206964
"PIK3C2G"	"PIK3C2G"	-2.39000332806249	6.38293617145918	-23.4585337824689	3.78357676661474e-42	2.53700763722874e-40	85.5755075257936
"RALB"	"RALB"	-1.94947150067922	6.86512845095918	-23.4416029898838	4.01960959553794e-42	2.68635034658087e-40	85.5149390237235
"TMEM159"	"TMEM159"	-2.5023827775625	8.46116916885714	-23.4346202232746	4.12123088582114e-42	2.74517501546297e-40	85.4899497342859
"SYT13"	"SYT13"	5.63347249165257	6.90771230753061	23.4099966095234	4.50071318112027e-42	2.98808862284705e-40	85.4017869069707
"CREBL2"	"CREBL2"	-1.58235435616268	8.40749997626531	-23.4037726654621	4.60208981647538e-42	3.04537635298107e-40	85.3794922000624
"GRHL1"	"GRHL1"	-4.15767639405513	9.53118102881633	-23.396867595555	4.71725774043105e-42	3.11138604493856e-40	85.3547527346447
"FIGNL1"	"FIGNL1"	1.86445567576931	8.26160587681633	23.3790438406912	5.02815162499412e-42	3.30564118069239e-40	85.2908699692385
"CENPO"	"CENPO"	2.17067704225184	5.72033459178571	23.3563722478807	5.45365413163262e-42	3.57373705645263e-40	85.2095621491291
"MPZL1"	"MPZL1"	-1.7706862518465	6.48038317161225	-23.3431554659886	5.71827742613587e-42	3.7205389811951e-40	85.1621366858356
"ZNF317"	"ZNF317"	-1.37114498819025	5.49963259873469	-23.3431311517429	5.718775984613e-42	3.7205389811951e-40	85.1620494221433
"TLR3"	"TLR3"	-2.06645900421047	5.72662404126531	-23.3424392661527	5.73298133652914e-42	3.7205389811951e-40	85.1595662217304
"ITGA6"	"ITGA6"	-3.04541465749632	7.9036218477449	-23.3362368076799	5.86192610961371e-42	3.79202739327992e-40	85.1373030715198
"KRT15"	"KRT15"	-5.38144760037683	9.82235170295918	-23.3213353193656	6.18380061858774e-42	3.98746478865676e-40	85.083798490461
"TP63"	"TP63"	-4.41559216214521	9.47817924758163	-23.3030718743778	6.60271158687318e-42	4.24402955279813e-40	85.0181897333667
"CELSR3"	"CELSR3"	3.08421564885938	6.60162841176531	23.2859886941515	7.02042786782265e-42	4.49819986210364e-40	84.9567880917144
"CDC25A"	"CDC25A"	2.72500565751655	6.58763429379592	23.2800400275027	7.17205697665348e-42	4.58081094809485e-40	84.9353995005994
"PLLP"	"PLLP"	-3.0760988684908	8.24893880006123	-23.2753717596216	7.29335854461433e-42	4.64359165633915e-40	84.91861192194
"GDAP1"	"GDAP1"	3.21108644630699	6.90823926702041	23.2651825623166	7.56535227576483e-42	4.80161965351451e-40	84.8819622683203
"HNRNPL"	"HNRNPL"	2.42301582542924	8.86867198946939	23.2617508788626	7.65924288381414e-42	4.84597175937369e-40	84.869616258656
"SPECC1L"	"SPECC1L"	1.26478473840902	8.47632467122449	23.2007648367446	9.53835986931486e-42	6.01602241382443e-40	84.6499955762245
"MFAP5"	"MFAP5"	-5.12202630428859	8.70323519026531	-23.1907843232162	9.88745096113943e-42	6.21677329435131e-40	84.6140154985679
"KLK7"	"KLK7"	-4.61718915351286	9.4583248405	-23.1877045180784	9.99775391522927e-42	6.26660457363579e-40	84.6029105048991
"PLAC9"	"PLAC9"	-3.1391950385386	8.55142043189796	-23.1851102590471	1.00916293404619e-41	6.30586238323659e-40	84.5935554633425
"GXYLT2"	"GXYLT2"	-3.66665612049448	7.8935289537449	-23.1834703100078	1.01514302622293e-41	6.32365175872142e-40	84.5876413372799
"CCBE1"	"CCBE1"	-2.33591895636947	6.89460952436735	-23.164945937634	1.08522582279321e-41	6.73941931736472e-40	84.5208167433634
"CTTNBP2NL"	"CTTNBP2NL"	-2.19538338689889	6.9309285992551	-23.1505759064528	1.14293629492114e-41	7.07603780380166e-40	84.4689526413896
"DGAT2"	"DGAT2"	-3.78521598384374	9.10111876386735	-23.143355646054	1.17309131224941e-41	7.22887293038495e-40	84.4428848632896
"NBR1"	"NBR1"	-1.74368563110845	7.98406408411225	-23.1429554765403	1.17478586987379e-41	7.22887293038495e-40	84.4414399383786
"ZNF827"	"ZNF827"	2.08794656286765	7.47637343160204	23.1255379805621	1.25098416682468e-41	7.67435058936853e-40	84.3785321797446
"PPP1R14C"	"PPP1R14C"	-4.45491792825918	9.22054129037755	-23.1223513607372	1.26545516995979e-41	7.73960051372677e-40	84.3670192914917
"SLC25A19"	"SLC25A19"	1.53104763083824	6.54241783254082	23.0935781677097	1.40400819789666e-41	8.56105663388168e-40	84.2630147285116
"CENPM"	"CENPM"	3.0592029198171	6.66720137039796	23.0713423273829	1.5214830138548e-41	9.24942520139503e-40	84.1825781564746
"GOLGA2P5"	"GOLGA2P5"	1.96927276014706	6.09905138655102	23.0324498609238	1.7513049652572e-41	1.0614591025161e-39	84.041757004856
"AKAP13"	"AKAP13"	-2.94401556737223	8.96167463605102	-22.9855540830979	2.07550252673796e-41	1.25418764961534e-39	83.8717365973691
"CDC7"	"CDC7"	3.29668864862868	6.85229445980612	22.9735423699254	2.16786855695128e-41	1.30609227119247e-39	83.8281492708972
"DEPDC1"	"DEPDC1"	3.4836529209853	5.26965562195918	22.9613297414545	2.26603129168399e-41	1.36116992738268e-39	83.7838165879668
"ORC6"	"ORC6"	2.54694412294669	7.26831151021429	22.9478691786736	2.37942662803105e-41	1.42504354995699e-39	83.7349347819766
"TGFBR3"	"TGFBR3"	-3.32904597552388	9.77047141704082	-22.9437196989655	2.41552386340879e-41	1.44238219334851e-39	83.7198619899656
"PIP"	"PIP"	-6.06259428394117	10.2974557097143	-22.9332880049229	2.50872960882253e-41	1.49361916504027e-39	83.6819609617418
"CKS2"	"CKS2"	3.39362744836397	8.72332237728572	22.9260707584934	2.57532918939587e-41	1.52876085381109e-39	83.6557318250198
"LGALSL"	"LGALSL"	-2.9987667739853	8.21282045314286	-22.8918350920747	2.91637349050388e-41	1.72613390495132e-39	83.5312332166917
"MTHFD2"	"MTHFD2"	2.38366327623439	9.81186463655102	22.8856710102103	2.98245244865615e-41	1.75779864021818e-39	83.5088036742455
"ATP1A2"	"ATP1A2"	-2.11362144977205	6.77915436994898	-22.8852250815622	2.98729095572925e-41	1.75779864021818e-39	83.5071808893022
"CDV3"	"CDV3"	-1.66398053093106	5.88119819120408	-22.8827559928629	3.0142251619687e-41	1.76849146639577e-39	83.4981951977498
"DTL"	"DTL"	3.6266747632546	7.60813496395918	22.8556877996259	3.32605605831921e-41	1.94579099782773e-39	83.3996424229
"LYVE1"	"LYVE1"	-4.05384498903032	7.65381321716327	-22.8479097394992	3.4215377706312e-41	1.99586407007658e-39	83.3713082417922
"OTUD3"	"OTUD3"	1.87794684637961	7.25693112465306	22.8456438112311	3.44987020227446e-41	2.00659165108085e-39	83.3630525823834
"NXT2"	"NXT2"	-2.3027343775965	6.66892606810204	-22.8380640695015	3.54637535359947e-41	2.05679579774995e-39	83.3354325008718
"AKR1C1"	"AKR1C1"	-3.85310544502021	10.3694974723367	-22.8339385925631	3.60004010795336e-41	2.08193723492328e-39	83.3203968609748
"PIK3R1"	"PIK3R1"	-3.48963931996139	8.32624107820408	-22.8054609257318	3.99350624105864e-41	2.30288389895105e-39	83.2165562495222
"PARP1"	"PARP1"	1.88954494896783	8.70627151166327	22.7831578051368	4.33172797703799e-41	2.49080529232358e-39	83.1351676666508
